match_key,match_id,n_players
2017-10-07|Costa Rica|Honduras,2806855.0,22
2017-10-10|Honduras|Mexico,2806859.0,22
2017-10-10|Panama|Costa Rica,2806858.0,22
2017-10-10|Trinidad and Tobago|United States,2806857.0,22
2016-11-07|Tahiti|Solomon Islands,2725723.0,22
2016-11-12|New Zealand|New Caledonia,2725722.0,22
2016-11-13|Solomon Islands|Tahiti,2725725.0,22
2016-11-15|New Caledonia|New Zealand,2725724.0,22
2017-03-23|Papua New Guinea|Tahiti,2725727.0,22
2017-03-28|New Zealand|Fiji,2725735.0,22
2017-03-28|Tahiti|Papua New Guinea,2725736.0,22
2017-06-07|Fiji|New Caledonia,2725737.0,22
2017-06-09|Solomon Islands|Papua New Guinea,2725738.0,22
2017-06-11|New Caledonia|Fiji,2725739.0,22
2017-06-13|Papua New Guinea|Solomon Islands,2725740.0,22
2017-09-01|New Zealand|Solomon Islands,2911798.0,22
2017-09-05|Solomon Islands|New Zealand,2911799.0,22
2017-07-01|Mexico|Paraguay,2874866.0,22
2017-07-01|United States|Ghana,2861638.0,22
2017-07-03|Grenada|Saint Vincent and the Grenadines,2865999.0,22
2017-07-04|Saint Vincent and the Grenadines|Barbados,2866000.0,22
2017-08-05|Zambia|Ethiopia,3374246.0,22
2017-08-16|Andorra|Qatar,3040127.0,22
2017-08-19|India|Mauritius,4198521.0,22
2017-08-22|Mauritius|Saint Kitts and Nevis,4198522.0,22
2017-08-24|Trinidad and Tobago|Jamaica,2905813.0,22
2017-08-30|Oman|Afghanistan,2928760.0,22
2017-08-31|Niger|Togo,3468190.0,22
2017-08-31|Singapore|Hong Kong,3269602.0,22
2017-09-02|Indonesia|Fiji,2921988.0,22
2017-09-02|Canada|Jamaica,2864900.0,22
2017-09-02|Mozambique|Kenya,3547824.0,22
2017-10-02|Macau|Laos,3525973.0,22
2017-10-05|Myanmar|Thailand,2901747.0,22
2017-10-05|Iran|Togo,2930317.0,22
2017-10-05|Hong Kong|Laos,2931863.0,20
2017-10-06|Mauritania|Comoros,2988456.0,22
2017-10-07|Russia|South Korea,2929543.0,22
2017-10-24|Grenada|Panama,2863299.0,22
2017-10-28|Bermuda|Barbados,2928483.0,22
2017-11-08|Iceland|Czechia,2951012.0,22
2017-11-08|Congo|Benin,3541502.0,22
2017-11-09|Finland|Estonia,2932449.0,22
2017-11-09|Hong Kong|Bahrain,3525258.0,22
2017-11-09|Luxembourg|Hungary,2929668.0,22
2017-11-09|Scotland|Netherlands,2950828.0,22
2017-11-09|Singapore|Lebanon,3269604.0,22
2017-11-10|China|Serbia,2950180.0,22
2017-11-10|Belgium|Mexico,2951014.0,22
2017-11-10|Georgia|Cyprus,2934745.0,22
2017-11-10|England|Germany,2958155.0,22
2017-11-10|France|Wales,2969572.0,22
2017-11-10|South Korea|Colombia,2969999.0,22
2017-11-10|Portugal|Saudi Arabia,2969738.0,22
2017-11-10|Ukraine|Slovakia,2969589.0,22
2017-11-10|Poland|Uruguay,2958217.0,22
2017-11-10|Japan|Brazil,2931574.0,22
2017-11-11|Comoros|Madagascar,2988457.0,22
2017-11-11|North Macedonia|Norway,2951017.0,22
2017-11-11|Namibia|Zimbabwe,3571378.0,22
2017-11-11|Qatar|Czechia,2951013.0,22
2017-11-11|Russia|Argentina,2943550.0,22
2017-11-11|Spain|Costa Rica,2933542.0,22
2017-11-11|Trinidad and Tobago|Grenada,3625978.0,22
2017-11-12|Togo|Mauritius,2970707.0,22
2017-11-12|Malta|Estonia,2932837.0,22
2017-11-13|Iraq|Syria,4333431.0,22
2017-11-13|Armenia|Cyprus,2970868.0,22
2017-11-13|Bulgaria|Saudi Arabia,2971246.0,22
2017-11-13|Georgia|Belarus,2969654.0,22
2017-11-13|Poland|Mexico,2958218.0,22
2017-11-13|Kosovo|Latvia,2933450.0,22
2017-11-14|Algeria|Central African Republic,2950971.0,22
2017-11-14|South Korea|Serbia,2983621.0,22
2017-11-14|Argentina|Nigeria,2970870.0,22
2017-11-14|Austria|Uruguay,2957329.0,22
2017-11-14|Belgium|Japan,2931575.0,22
2017-11-14|England|Brazil,2959067.0,22
2017-11-14|Gabon|Botswana,3541559.0,22
2017-11-14|Germany|France,2959081.0,22
2017-11-14|Hungary|Costa Rica,2959002.0,22
2017-11-14|Wales|Panama,2943075.0,22
2017-11-14|Portugal|United States,2969446.0,22
2017-11-14|Qatar|Iceland,2958652.0,22
2017-11-14|Russia|Spain,2933543.0,22
2017-11-14|Romania|Netherlands,2950829.0,22
2017-11-14|Slovakia|Norway,2951018.0,22
2017-11-14|United Arab Emirates|Uzbekistan,2942983.0,21
2017-11-18|Fiji|Estonia,2932838.0,22
2017-11-22|Vanuatu|Estonia,2932839.0,22
2017-11-25|Indonesia|Guyana,2943553.0,22
2017-11-26|New Caledonia|Estonia,2951204.0,22
2017-12-03|Saint Kitts and Nevis|Grenada,2976496.0,22
2017-12-04|Taiwan|Timor-Leste,3190298.0,22
2017-12-05|Taiwan|Laos,3190296.0,22
2017-12-14|Qatar|Liechtenstein,2926947.0,22
2021-03-24|Portugal|Azerbaijan,3495170.0,22
2021-03-24|Serbia|Republic of Ireland,3495171.0,22
2021-03-24|France|Ukraine,3495173.0,22
2021-03-24|Belgium|Wales,3495174.0,22
2021-03-24|Estonia|Czechia,3495175.0,22
2021-03-24|Gibraltar|Norway,3495176.0,22
2021-03-24|Malta|Russia,3495179.0,22
2021-03-24|Slovenia|Croatia,3495180.0,22
2021-03-24|Cyprus|Slovakia,3495178.0,22
2021-03-25|Scotland|Austria,3495187.0,22
2021-03-25|Italy|Northern Ireland,3495184.0,22
2021-03-25|Spain|Greece,3495181.0,22
2021-03-25|Sweden|Georgia,3495182.0,22
2021-03-25|Bulgaria|Switzerland,3495183.0,22
2021-03-25|Israel|Denmark,3495185.0,22
2021-03-25|Romania|North Macedonia,3495193.0,22
2021-03-25|Hungary|Poland,3495190.0,22
2021-03-25|Germany|Iceland,3495191.0,22
2021-03-25|England|San Marino,3495189.0,22
2021-03-27|Republic of Ireland|Luxembourg,3495199.0,22
2021-03-27|Serbia|Portugal,3495200.0,22
2021-03-27|Czechia|Belgium,3495201.0,22
2021-03-27|Netherlands|Latvia,3495202.0,22
2021-03-27|Russia|Slovenia,3495195.0,22
2021-03-27|Croatia|Cyprus,3495198.0,22
2021-03-27|Slovakia|Malta,3495203.0,22
2021-03-28|Austria|Faroe Islands,3495213.0,22
2021-03-28|Kazakhstan|France,3495204.0,22
2021-03-28|Kosovo|Sweden,3495209.0,22
2021-03-28|Switzerland|Lithuania,3495211.0,22
2021-03-28|Bulgaria|Italy,3495210.0,22
2021-03-28|Georgia|Spain,3495205.0,22
2021-03-28|Denmark|Moldova,3495206.0,22
2021-03-28|Israel|Scotland,3495214.0,22
2021-03-28|Poland|Andorra,3495215.0,22
2021-03-28|San Marino|Hungary,3495216.0,22
2021-03-28|Armenia|Iceland,3495208.0,22
2021-03-28|Ukraine|Finland,3495212.0,22
2021-03-28|Romania|Germany,3495218.0,22
2021-03-28|North Macedonia|Liechtenstein,3495217.0,22
2021-03-28|Albania|England,3495207.0,22
2021-03-30|Wales|Czechia,3495222.0,22
2021-03-30|Luxembourg|Portugal,3495220.0,22
2021-03-30|Azerbaijan|Serbia,3495219.0,22
2021-03-30|Gibraltar|Netherlands,3495223.0,22
2021-03-30|Belgium|Belarus,3495221.0,22
2021-03-30|Montenegro|Norway,3495224.0,22
2021-03-30|Slovakia|Russia,3495228.0,22
2021-03-30|Croatia|Malta,3495226.0,22
2021-03-30|Cyprus|Slovenia,3495227.0,22
2021-03-31|Spain|Kosovo,3495231.0,22
2021-03-31|Bosnia and Herzegovina|France,3495234.0,22
2021-03-31|Northern Ireland|Bulgaria,3495233.0,22
2021-03-31|Lithuania|Italy,3495232.0,22
2021-03-31|Greece|Georgia,3495230.0,22
2021-03-31|Ukraine|Kazakhstan,3495235.0,22
2021-03-31|Armenia|Romania,3495229.0,22
2021-03-31|England|Poland,3495240.0,22
2021-03-31|Andorra|Hungary,3495239.0,22
2021-03-31|Scotland|Faroe Islands,3495238.0,22
2021-03-31|Austria|Denmark,3495236.0,22
2021-03-31|Germany|North Macedonia,3495242.0,22
2021-03-31|Liechtenstein|Iceland,3495243.0,22
2021-09-01|Portugal|Republic of Ireland,3495246.0,22
2021-09-01|Moldova|Austria,3495250.0,22
2021-09-01|Kazakhstan|Ukraine,3495244.0,22
2021-09-01|Russia|Croatia,3495255.0,22
2021-09-01|France|Bosnia and Herzegovina,3495247.0,22
2021-09-01|Slovenia|Slovakia,3495256.0,22
2021-09-01|Norway|Netherlands,3495252.0,22
2021-09-01|Denmark|Scotland,3495248.0,22
2021-09-02|Italy|Bulgaria,3495259.0,22
2021-09-02|Sweden|Spain,3495258.0,22
2021-09-02|Lithuania|Northern Ireland,3495260.0,22
2021-09-02|Liechtenstein|Germany,3495267.0,22
2021-09-02|Hungary|England,3495264.0,22
2021-09-02|Poland|Albania,3495265.0,22
2021-09-02|Iceland|Romania,3495266.0,22
2021-09-02|North Macedonia|Armenia,3495268.0,22
2021-09-02|Estonia|Belgium,3495262.0,22
2021-09-02|Czechia|Belarus,3495261.0,22
2021-09-04|Finland|Kazakhstan,3495273.0,22
2021-09-04|Faroe Islands|Denmark,3495277.0,22
2021-09-04|Republic of Ireland|Azerbaijan,3495271.0,22
2021-09-04|Serbia|Luxembourg,3495272.0,22
2021-09-04|Ukraine|France,3495276.0,22
2021-09-04|Slovenia|Malta,3495275.0,22
2021-09-04|Scotland|Moldova,3495279.0,22
2021-09-04|Latvia|Norway,3495274.0,22
2021-09-04|Netherlands|Montenegro,3495281.0,22
2021-09-04|Slovakia|Croatia,3495282.0,22
2021-09-04|Cyprus|Russia,3495270.0,22
2021-09-04|Israel|Austria,3495278.0,22
2021-09-05|Switzerland|Italy,3495290.0,22
2021-09-05|Spain|Georgia,3495289.0,22
2021-09-05|Kosovo|Greece,3495288.0,22
2021-09-05|Belgium|Czechia,3495291.0,22
2021-09-05|Belarus|Wales,3495283.0,22
2021-09-05|Albania|Hungary,3495285.0,22
2021-09-05|Romania|Liechtenstein,3495294.0,22
2021-09-05|Germany|Armenia,3495293.0,22
2021-09-05|Iceland|North Macedonia,3495287.0,22
2021-09-05|San Marino|Poland,3495292.0,22
2021-09-05|England|Andorra,3495286.0,22
2021-09-07|Slovakia|Cyprus,3495394.0,22
2021-09-07|Denmark|Israel,3495387.0,22
2021-09-07|Azerbaijan|Portugal,3495382.0,22
2021-09-07|Bosnia and Herzegovina|Kazakhstan,3495384.0,22
2021-09-07|France|Finland,3495385.0,22
2021-09-07|Republic of Ireland|Serbia,3495383.0,22
2021-09-07|Norway|Gibraltar,3495391.0,22
2021-09-07|Croatia|Slovenia,3495392.0,22
2021-09-07|Russia|Malta,3495393.0,22
2021-09-07|Austria|Scotland,3495386.0,22
2021-09-08|Wales|Estonia,3495401.0,22
2021-09-08|Kosovo|Spain,3495397.0,22
2021-09-08|Italy|Lithuania,3495398.0,22
2021-09-08|Greece|Sweden,3495396.0,22
2021-09-08|Belarus|Belgium,3495400.0,22
2021-09-08|Northern Ireland|Switzerland,3495399.0,22
2021-09-08|Poland|England,3495404.0,22
2021-09-08|Hungary|Andorra,3495403.0,22
2021-09-08|North Macedonia|Romania,3495406.0,22
2021-09-08|Iceland|Germany,3495405.0,22
2021-10-08|Malta|Slovenia,3495474.0,22
2021-10-08|Iceland|Armenia,3495477.0,22
2021-10-08|Czechia|Wales,3495468.0,22
2021-10-08|Latvia|Netherlands,3495471.0,22
2021-10-08|Cyprus|Croatia,3495473.0,22
2021-10-08|Germany|Romania,3495476.0,22
2021-10-08|Liechtenstein|North Macedonia,3495478.0,22
2021-10-08|Russia|Slovakia,3495475.0,22
2021-10-09|Moldova|Denmark,3495489.0,22
2021-10-09|Faroe Islands|Austria,3495488.0,22
2021-10-09|Scotland|Israel,3495485.0,22
2021-10-09|Kazakhstan|Bosnia and Herzegovina,3495480.0,22
2021-10-09|Finland|Ukraine,3495484.0,22
2021-10-09|Luxembourg|Serbia,3495486.0,22
2021-10-09|Georgia|Greece,3495482.0,22
2021-10-09|Sweden|Kosovo,3495483.0,22
2021-10-09|Hungary|Albania,3495491.0,22
2021-10-09|Switzerland|Northern Ireland,3495487.0,22
2021-10-09|Azerbaijan|Republic of Ireland,3495481.0,22
2021-10-09|Poland|San Marino,3495492.0,22
2021-10-09|Andorra|England,3495490.0,22
2021-10-11|Estonia|Wales,3495494.0,22
2021-10-11|Belarus|Czechia,3495493.0,22
2021-10-11|Netherlands|Gibraltar,3495496.0,22
2021-10-11|Croatia|Slovakia,3495498.0,22
2021-10-11|Norway|Montenegro,3495497.0,22
2021-10-11|Slovenia|Russia,3495500.0,22
2021-10-11|Romania|Armenia,3495503.0,22
2021-10-11|Iceland|Liechtenstein,3495501.0,22
2021-10-11|North Macedonia|Germany,3495502.0,22
2021-10-12|Faroe Islands|Scotland,3495513.0,22
2021-10-12|Serbia|Azerbaijan,3495506.0,22
2021-10-12|Ukraine|Bosnia and Herzegovina,3495511.0,22
2021-10-12|Bulgaria|Northern Ireland,3495509.0,22
2021-10-12|Lithuania|Switzerland,3495510.0,22
2021-10-12|Kazakhstan|Finland,3495504.0,22
2021-10-12|Portugal|Luxembourg,3495505.0,22
2021-10-12|Sweden|Greece,3495508.0,22
2021-10-12|Denmark|Austria,3495512.0,22
2021-10-12|England|Hungary,3495516.0,22
2021-10-12|Albania|Poland,3495515.0,22
2021-11-11|Romania|Iceland,3495649.0,22
2021-11-11|Republic of Ireland|Portugal,3495644.0,22
2021-11-11|Slovakia|Slovenia,3495647.0,22
2021-11-11|Georgia|Sweden,3495641.0,22
2021-11-11|Greece|Spain,3495645.0,22
2021-11-11|Russia|Cyprus,3495642.0,22
2021-11-11|Armenia|North Macedonia,3495643.0,22
2021-11-11|Germany|Liechtenstein,3495648.0,22
2021-11-11|Malta|Croatia,3495646.0,22
2021-11-12|Italy|Switzerland,3495650.0,22
2021-11-12|Moldova|Scotland,3495654.0,22
2021-11-12|Hungary|San Marino,3495657.0,22
2021-11-12|Andorra|Poland,3495655.0,22
2021-11-12|Northern Ireland|Lithuania,3495651.0,22
2021-11-12|Austria|Israel,3495652.0,22
2021-11-12|Denmark|Faroe Islands,3495653.0,22
2021-11-12|England|Albania,3495656.0,22
2021-11-13|Bosnia and Herzegovina|Finland,3495658.0,22
2021-11-13|France|Kazakhstan,3495661.0,22
2021-11-13|Wales|Belarus,3495663.0,22
2021-11-13|Belgium|Estonia,3495662.0,22
2021-11-13|Norway|Latvia,3495659.0,22
2021-11-13|Montenegro|Netherlands,3495664.0,22
2021-11-14|Portugal|Serbia,3495790.0,22
2021-11-14|Luxembourg|Republic of Ireland,3495789.0,22
2021-11-14|Spain|Sweden,3495792.0,22
2021-11-14|Croatia|Russia,3495783.0,22
2021-11-14|Malta|Slovakia,3495784.0,22
2021-11-14|Slovenia|Cyprus,3495785.0,22
2021-11-14|Liechtenstein|Romania,3495787.0,22
2021-11-14|North Macedonia|Iceland,3495788.0,22
2021-11-14|Armenia|Germany,3495786.0,22
2021-11-14|Greece|Kosovo,3495791.0,22
2021-11-15|Northern Ireland|Italy,3495793.0,22
2021-11-15|Switzerland|Bulgaria,3495794.0,22
2021-11-15|Scotland|Denmark,3495797.0,22
2021-11-15|Austria|Moldova,3495795.0,22
2021-11-15|Poland|Hungary,3495799.0,22
2021-11-15|San Marino|England,3495800.0,22
2021-11-16|Wales|Belgium,3495804.0,22
2021-11-16|Bosnia and Herzegovina|Ukraine,3495801.0,22
2021-11-16|Finland|France,3495802.0,22
2021-11-16|Czechia|Estonia,3495803.0,22
2021-11-16|Netherlands|Norway,3495807.0,22
2019-09-05|Thailand|Vietnam,3234775.0,22
2019-09-05|India|Oman,3234771.0,22
2019-09-05|Palestine|Uzbekistan,3234769.0,22
2019-09-05|Bahrain|Iraq,3234768.0,22
2019-09-05|Taiwan|Jordan,3234766.0,22
2019-09-05|Qatar|Afghanistan,3234772.0,22
2019-09-10|Cambodia|Bahrain,3234783.0,22
2019-09-10|Hong Kong|Iran,3234784.0,22
2019-09-10|Myanmar|Japan,3234790.0,22
2019-09-10|Yemen|Saudi Arabia,3234785.0,22
2019-09-10|Turkmenistan|South Korea,3234793.0,22
2019-09-10|Kuwait|Australia,3234782.0,22
2019-10-10|Iraq|Hong Kong,3234827.0,22
2019-10-10|Jordan|Kuwait,3234812.0,22
2019-10-10|Australia|Nepal,3234811.0,22
2019-10-10|Uzbekistan|Yemen,3234844.0,22
2019-10-10|Japan|Mongolia,3234875.0,22
2019-10-10|Iran|Cambodia,3234828.0,22
2019-10-10|Oman|Afghanistan,3234859.0,22
2019-10-10|Vietnam|Malaysia,3234892.0,22
2019-10-10|South Korea|Sri Lanka,3234908.0,22
2019-10-10|Saudi Arabia|Singapore,3234843.0,22
2019-10-10|Bangladesh|Qatar,3234860.0,22
2019-10-15|Bahrain|Iran,3234830.0,22
2019-10-15|Jordan|Nepal,3234813.0,22
2019-10-15|Taiwan|Australia,3234814.0,22
2019-10-15|Cambodia|Iraq,3234829.0,22
2019-10-15|Palestine|Saudi Arabia,3234845.0,22
2019-10-15|Qatar|Oman,3234862.0,22
2019-10-15|Tajikistan|Japan,3234878.0,22
2019-10-15|Thailand|United Arab Emirates,3234893.0,22
2019-10-15|Indonesia|Vietnam,3234894.0,22
2019-10-15|North Korea|South Korea,3234909.0,22
2019-10-15|Singapore|Uzbekistan,3234846.0,22
2019-10-15|India|Bangladesh,3234861.0,22
2019-11-14|Jordan|Australia,3234816.0,22
2019-11-14|Uzbekistan|Saudi Arabia,3234848.0,22
2019-11-14|Hong Kong|Bahrain,3234831.0,22
2019-11-14|Afghanistan|India,3234863.0,22
2019-11-14|Oman|Bangladesh,3234864.0,22
2019-11-14|Kyrgyzstan|Japan,3234880.0,22
2019-11-14|Vietnam|United Arab Emirates,3234896.0,22
2019-11-14|Lebanon|South Korea,3234912.0,22
2019-11-19|Nepal|Kuwait,3234765.0,22
2019-11-19|Jordan|Taiwan,3234817.0,22
2019-11-19|Iraq|Bahrain,3234833.0,22
2019-11-19|Afghanistan|Qatar,3234866.0,22
2019-11-19|Oman|India,3234865.0,22
2020-12-04|Qatar|Bangladesh,3234869.0,22
2021-05-28|Japan|Myanmar,3234883.0,22
2021-06-03|Bahrain|Cambodia,3234836.0,22
2021-06-03|Iran|Hong Kong,3234835.0,22
2021-06-03|Thailand|Indonesia,3234900.0,22
2021-06-07|Australia|Taiwan,3234824.0,22
2021-06-07|Bangladesh|India,3234872.0,22
2021-06-07|Iraq|Cambodia,3234839.0,22
2021-06-07|Vietnam|Indonesia,3234903.0,22
2021-06-11|Nepal|Australia,3234821.0,22
2021-06-11|Kuwait|Jordan,3234822.0,22
2021-06-11|Cambodia|Iran,3234837.0,22
2021-06-11|Yemen|Uzbekistan,3234854.0,22
2021-06-13|South Korea|Lebanon,3234922.0,22
2021-06-15|Australia|Jordan,3234826.0,22
2021-06-15|Bahrain|Hong Kong,3234841.0,22
2021-06-15|United Arab Emirates|Vietnam,3234906.0,22
2021-06-15|Thailand|Malaysia,3234905.0,22
2021-09-02|Australia|China,3625684.0,22
2021-09-02|South Korea|Iraq,3625681.0,22
2021-09-02|Iran|Syria,3625680.0,22
2021-09-02|Japan|Oman,3625683.0,22
2021-09-07|Iraq|Iran,3625686.0,22
2021-09-07|Vietnam|Australia,3625690.0,22
2021-09-07|Oman|Saudi Arabia,3625689.0,22
2021-09-07|China|Japan,3625691.0,22
2021-10-07|South Korea|Syria,3625692.0,22
2021-10-07|Saudi Arabia|Japan,3625696.0,22
2021-10-07|China|Vietnam,3625697.0,22
2021-10-07|Australia|Oman,3625695.0,22
2021-10-07|United Arab Emirates|Iran,3625693.0,22
2021-10-12|Iran|South Korea,3625698.0,22
2021-10-12|Japan|Australia,3625701.0,22
2021-10-12|Oman|Vietnam,3625703.0,22
2021-10-12|Saudi Arabia|China,3625702.0,22
2021-10-12|United Arab Emirates|Iraq,3625699.0,22
2021-11-11|South Korea|United Arab Emirates,3625710.0,22
2021-11-11|China|Oman,3625714.0,22
2021-11-11|Lebanon|Iran,3625712.0,22
2021-11-11|Australia|Saudi Arabia,3625713.0,22
2021-11-11|Vietnam|Japan,3625715.0,22
2021-11-16|Iraq|South Korea,3625716.0,22
2021-11-16|Vietnam|Saudi Arabia,3625721.0,22
2021-11-16|Oman|Japan,3625720.0,22
2021-11-16|Syria|Iran,3625717.0,22
2021-11-16|China|Australia,3625719.0,22
2022-01-27|Lebanon|South Korea,3625688.0,22
2022-01-27|Iran|Iraq,3625722.0,22
2022-01-27|Japan|China,3625725.0,22
2022-01-27|Australia|Vietnam,3625726.0,22
2022-02-01|Lebanon|Iraq,3625730.0,22
2022-02-01|Iran|United Arab Emirates,3625728.0,22
2022-02-01|Syria|South Korea,3625729.0,22
2022-02-01|Oman|Australia,3625732.0,22
2022-02-01|Japan|Saudi Arabia,3625731.0,22
2022-02-01|Vietnam|China,3625733.0,22
2022-03-24|Iraq|United Arab Emirates,3625735.0,22
2022-03-24|South Korea|Iran,3625734.0,22
2022-03-24|Vietnam|Oman,3625739.0,22
2022-03-24|Australia|Japan,3625737.0,22
2022-03-24|China|Saudi Arabia,3625738.0,22
2022-03-29|Saudi Arabia|Australia,3625744.0,22
2022-03-29|Oman|China,3625745.0,22
2022-03-29|United Arab Emirates|South Korea,3625741.0,22
2022-03-29|Syria|Iraq,3625742.0,22
2022-03-29|Japan|Vietnam,3625743.0,22
2022-03-29|Iran|Lebanon,3625740.0,22
2022-06-07|United Arab Emirates|Australia,3780515.0,22
2019-09-04|Burundi|Tanzania,3253623.0,22
2019-09-05|Somalia|Zimbabwe,3253632.0,22
2019-09-08|Tanzania|Burundi,3253637.0,22
2019-09-10|Zimbabwe|Somalia,3253646.0,22
2021-09-01|Senegal|Togo,3570493.0,22
2021-09-01|Central African Republic|Cabo Verde,3570484.0,22
2021-09-01|Mali|Rwanda,3570487.0,22
2021-09-01|Egypt|Angola,3570489.0,22
2021-09-02|Morocco|Sudan,3570495.0,22
2021-09-02|Algeria|Djibouti,3570500.0,22
2021-09-02|Kenya|Uganda,3570488.0,22
2021-09-02|DR Congo|Tanzania,3570499.0,22
2021-09-03|Nigeria|Liberia,3570483.0,22
2021-09-03|Mauritania|Zambia,3570482.0,22
2021-09-03|Tunisia|Equatorial Guinea,3653085.0,22
2021-09-03|Mozambique|Côte d'Ivoire,3570486.0,22
2021-09-03|Zimbabwe|South Africa,3570492.0,22
2021-09-03|Ghana|Ethiopia,3570491.0,22
2021-09-03|Cameroon|Malawi,3570485.0,22
2021-09-05|Gabon|Egypt,3570512.0,22
2021-09-05|Rwanda|Kenya,3570511.0,22
2021-09-06|Côte d'Ivoire|Cameroon,3570508.0,22
2021-09-06|Uganda|Mali,3570510.0,22
2021-09-06|Benin|DR Congo,3570520.0,22
2021-09-06|South Africa|Ghana,3570514.0,22
2021-09-07|Burkina Faso|Algeria,3570502.0,22
2021-09-07|Zambia|Tunisia,3570504.0,22
2021-09-07|Ethiopia|Zimbabwe,3570515.0,22
2021-09-07|Congo|Senegal,3570516.0,22
2021-09-07|Cabo Verde|Nigeria,3570506.0,22
2021-09-07|Tanzania|Madagascar,3570521.0,22
2021-10-06|Morocco|Guinea-Bissau,3667608.0,22
2021-10-07|Equatorial Guinea|Zambia,3667613.0,22
2021-10-07|Nigeria|Central African Republic,3667615.0,22
2021-10-07|Liberia|Cabo Verde,3667612.0,22
2021-10-07|Mali|Kenya,3667617.0,22
2021-10-07|Tanzania|Benin,3667611.0,22
2021-10-07|Tunisia|Mauritania,3667616.0,22
2021-10-08|Algeria|Niger,3667621.0,22
2021-10-08|Malawi|Côte d'Ivoire,3667618.0,22
2021-10-08|Cameroon|Mozambique,3667619.0,22
2021-10-08|Egypt|Libya,3667622.0,22
2021-10-09|Ethiopia|South Africa,3667623.0,22
2021-10-09|Senegal|Namibia,3667625.0,22
2021-10-09|Ghana|Zimbabwe,3667626.0,22
2021-10-10|Cabo Verde|Liberia,3667635.0,22
2021-10-10|Central African Republic|Nigeria,3667631.0,22
2021-10-10|Zambia|Equatorial Guinea,3667634.0,22
2021-10-10|Benin|Tanzania,3667630.0,22
2021-10-10|Mauritania|Tunisia,3667637.0,22
2021-10-10|Kenya|Mali,3667633.0,22
2021-10-10|Madagascar|DR Congo,3667636.0,22
2021-10-11|Libya|Egypt,3667642.0,22
2021-10-11|Côte d'Ivoire|Malawi,3667641.0,22
2021-10-11|Mozambique|Cameroon,3667638.0,22
2021-10-12|Namibia|Senegal,3667643.0,22
2021-10-12|Niger|Algeria,3667646.0,22
2021-10-12|Zimbabwe|Ghana,3667644.0,22
2021-10-12|South Africa|Ethiopia,3667647.0,22
2021-11-11|Uganda|Kenya,3698845.0,22
2021-11-11|Rwanda|Mali,3698846.0,22
2021-11-11|South Africa|Zimbabwe,3698850.0,22
2021-11-11|Ethiopia|Ghana,3698849.0,22
2021-11-11|Tanzania|DR Congo,3698855.0,22
2021-11-11|Togo|Senegal,3698852.0,22
2021-11-12|Angola|Egypt,3698848.0,22
2021-11-12|Djibouti|Algeria,3698837.0,22
2021-11-13|Cabo Verde|Central African Republic,3698841.0,22
2021-11-13|Zambia|Mauritania,3698839.0,22
2021-11-13|Equatorial Guinea|Tunisia,3698840.0,22
2021-11-13|Liberia|Nigeria,3698842.0,22
2021-11-13|Malawi|Cameroon,3698843.0,22
2021-11-13|Côte d'Ivoire|Mozambique,3698844.0,22
2021-11-14|Mali|Uganda,3699725.0,22
2021-11-14|Zimbabwe|Ethiopia,3699729.0,22
2021-11-14|Ghana|South Africa,3699730.0,22
2021-11-14|DR Congo|Benin,3699736.0,22
2021-11-14|Madagascar|Tanzania,3699735.0,22
2021-11-14|Senegal|Congo,3699731.0,22
2021-11-15|Kenya|Rwanda,3699726.0,22
2021-11-16|Algeria|Burkina Faso,3699718.0,22
2021-11-16|Tunisia|Zambia,3699719.0,22
2021-11-16|Morocco|Guinea,3699734.0,22
2021-11-16|Egypt|Gabon,3699727.0,22
2021-11-16|Cameroon|Côte d'Ivoire,3699724.0,22
2021-11-16|Nigeria|Cabo Verde,3699721.0,22
2022-03-25|DR Congo|Morocco,3736284.0,22
2022-03-25|Egypt|Senegal,3736281.0,22
2022-03-25|Ghana|Nigeria,3736283.0,22
2022-03-25|Mali|Tunisia,3736285.0,22
2022-03-25|Cameroon|Algeria,3736282.0,22
2022-03-29|Senegal|Egypt,3736286.0,22
2022-03-29|Tunisia|Mali,3736290.0,22
2022-03-29|Nigeria|Ghana,3736288.0,22
2022-03-29|Morocco|DR Congo,3736289.0,22
2022-03-29|Algeria|Cameroon,3736287.0,22
2021-11-25|Indonesia|Myanmar,3703844.0,22
2021-12-04|El Salvador|Ecuador,3703074.0,22
2021-12-11|El Salvador|Chile,3703075.0,22
2021-12-30|Mauritania|Burkina Faso,3723481.0,22
2021-12-31|Malawi|Comoros,3723480.0,22
2022-08-31|Mexico|Paraguay,3926902.0,22
2022-09-21|Brunei|Maldives,3928948.0,22
2022-09-21|Hong Kong|Myanmar,3926454.0,22
2022-09-21|Libya|Uganda,3926455.0,22
2022-09-21|San Marino|Seychelles,3926456.0,22
2022-09-22|Australia|New Zealand,3926400.0,22
2022-09-22|Cambodia|Bangladesh,3903361.0,22
2022-09-22|Suriname|Nicaragua,3926465.0,22
2022-09-23|Algeria|Guinea,3926411.0,22
2022-09-23|Argentina|Honduras,3926402.0,22
2022-09-23|Bahrain|Cabo Verde,3926478.0,22
2022-09-23|Brazil|Ghana,3926409.0,22
2022-09-23|Egypt|Niger,3926404.0,22
2022-09-23|Iran|Uruguay,3926405.0,22
2022-09-23|Morocco|Chile,3926410.0,22
